method,task,regime,split,mean_success_rate,ci95_success_rate,mean_utility,ci95_utility,mean_override_precision,ci95_override_precision,mean_unsafe_action_rate,ci95_unsafe_action_rate,mean_tracking_error,ci95_tracking_error,mean_damage_rate,ci95_damage_rate,mean_latency_cost,ci95_latency_cost,mean_calibration_error,ci95_calibration_error,mean_abstention_rate,ci95_abstention_rate,mean_predicted_risk,ci95_predicted_risk,mean_realized_risk,ci95_realized_risk,n
risk_sensitive_foundation_ensemble,visual_grasp_centering,jacobian_mismatch,heldout_object,0.761400,0.001332,0.793971,0.001430,0.634797,0.000526,0.104820,0.000462,0.082447,0.000354,0.033800,0.000308,0.244609,0.000293,0.049933,0.000311,0.068774,0.000221,0.106803,0.000367,0.097044,0.000321,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,lighting_shift,clean_deployment,0.806306,0.001334,0.871005,0.001449,0.655756,0.000542,0.084740,0.000435,0.066468,0.000355,0.030413,0.000314,0.236988,0.000299,0.041999,0.000328,0.060779,0.000223,0.084465,0.000352,0.080498,0.000311,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,lighting_shift,combined_stress,0.755975,0.001388,0.784531,0.001411,0.636249,0.000521,0.110578,0.000443,0.082908,0.000355,0.033475,0.000308,0.245239,0.000308,0.050746,0.000321,0.068221,0.000235,0.109737,0.000356,0.099867,0.000304,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,lighting_shift,heldout_camera,0.780645,0.001250,0.826513,0.001387,0.645480,0.000544,0.098041,0.000449,0.075167,0.000384,0.032109,0.000310,0.241515,0.000302,0.046295,0.000304,0.064785,0.000221,0.097624,0.000390,0.090553,0.000324,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,lighting_shift,heldout_object,0.792980,0.001371,0.847788,0.001425,0.649651,0.000543,0.091626,0.000439,0.071020,0.000369,0.030992,0.000293,0.238863,0.000303,0.044711,0.000310,0.062752,0.000213,0.091026,0.000378,0.085628,0.000315,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,nominal_view,clean_deployment,0.825098,0.001323,0.905624,0.001405,0.667045,0.000526,0.073818,0.000425,0.061143,0.000347,0.028337,0.000293,0.234585,0.000329,0.039104,0.000291,0.058111,0.000239,0.074234,0.000340,0.072359,0.000295,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,nominal_view,combined_stress,0.784567,0.001418,0.829053,0.001474,0.647633,0.000536,0.099668,0.000448,0.077774,0.000356,0.031213,0.000335,0.242208,0.000315,0.048264,0.000306,0.065375,0.000235,0.099765,0.000356,0.091742,0.000318,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,nominal_view,heldout_camera,0.801336,0.001403,0.862938,0.001510,0.656506,0.000534,0.087146,0.000434,0.069665,0.000337,0.030090,0.000320,0.238545,0.000316,0.043927,0.000319,0.061958,0.000222,0.087711,0.000346,0.082515,0.000302,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,nominal_view,heldout_object,0.813649,0.001345,0.884119,0.001464,0.661933,0.000521,0.080889,0.000434,0.065540,0.000345,0.029668,0.000311,0.236638,0.000310,0.041765,0.000307,0.060000,0.000200,0.081737,0.000361,0.077971,0.000313,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,occlusion_shift,clean_deployment,0.782268,0.001291,0.823920,0.001456,0.640428,0.000554,0.098301,0.000458,0.075244,0.000334,0.036052,0.000298,0.241336,0.000323,0.046683,0.000324,0.067745,0.000245,0.100188,0.000383,0.093051,0.000332,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,occlusion_shift,combined_stress,0.721877,0.001287,0.727437,0.001438,0.620816,0.000515,0.124379,0.000467,0.091527,0.000375,0.038929,0.000330,0.249407,0.000323,0.055001,0.000323,0.075412,0.000226,0.125414,0.000377,0.112317,0.000323,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,occlusion_shift,heldout_camera,0.750837,0.001359,0.773499,0.001459,0.630209,0.000538,0.112087,0.000442,0.083912,0.000341,0.037452,0.000303,0.245247,0.000315,0.051378,0.000303,0.071920,0.000215,0.113598,0.000388,0.103232,0.000320,160
risk_sensitive_foundation_ensemble,visual_grasp_centering,occlusion_shift,heldout_object,0.765263,0.001455,0.796441,0.001507,0.635013,0.000508,0.106084,0.000449,0.079691,0.000360,0.037051,0.000309,0.243534,0.000314,0.048936,0.000310,0.069895,0.000225,0.107563,0.000337,0.098750,0.000311,160
robust_mpc_handoff,cable_tip_alignment,camera_extrinsic_drift,clean_deployment,0.664989,0.001300,0.692956,0.001302,0.631872,0.000543,0.088811,0.000427,0.112015,0.000367,0.037323,0.000314,0.272119,0.000322,0.050314,0.000307,0.064614,0.000224,0.103317,0.000354,0.097977,0.000307,160
robust_mpc_handoff,cable_tip_alignment,camera_extrinsic_drift,combined_stress,0.616417,0.001329,0.609207,0.001428,0.613363,0.000533,0.114485,0.000492,0.128035,0.000332,0.040037,0.000350,0.279782,0.000321,0.058630,0.000304,0.072300,0.000228,0.128412,0.000404,0.116895,0.000336,160
robust_mpc_handoff,cable_tip_alignment,camera_extrinsic_drift,heldout_camera,0.638225,0.001385,0.647485,0.001504,0.622110,0.000530,0.102391,0.000443,0.120521,0.000364,0.039108,0.000314,0.276015,0.000316,0.054499,0.000297,0.068710,0.000221,0.116704,0.000361,0.108155,0.000319,160
robust_mpc_handoff,cable_tip_alignment,camera_extrinsic_drift,heldout_object,0.651866,0.001417,0.670251,0.001523,0.627135,0.000547,0.095887,0.000474,0.116674,0.000360,0.038023,0.000320,0.274293,0.000316,0.052431,0.000289,0.066705,0.000222,0.110117,0.000388,0.103185,0.000332,160
robust_mpc_handoff,cable_tip_alignment,compound_visual_geometry_shift,clean_deployment,0.613530,0.001285,0.596490,0.001363,0.601307,0.000543,0.117663,0.000409,0.128387,0.000361,0.045984,0.000324,0.279781,0.000323,0.058480,0.000316,0.076047,0.000225,0.133327,0.000331,0.121920,0.000293,160
robust_mpc_handoff,cable_tip_alignment,compound_visual_geometry_shift,combined_stress,0.541367,0.001304,0.488534,0.001414,0.582366,0.000509,0.143232,0.000450,0.144289,0.000360,0.049377,0.000318,0.288089,0.000321,0.067302,0.000318,0.083302,0.000218,0.158560,0.000328,0.141248,0.000301,160
robust_mpc_handoff,cable_tip_alignment,compound_visual_geometry_shift,heldout_camera,0.573823,0.001334,0.537896,0.001502,0.591210,0.000521,0.131204,0.000459,0.136758,0.000357,0.047423,0.000327,0.284409,0.000323,0.063365,0.000314,0.080096,0.000208,0.146621,0.000393,0.131975,0.000334,160
robust_mpc_handoff,cable_tip_alignment,compound_visual_geometry_shift,heldout_object,0.593348,0.001434,0.566765,0.001559,0.595720,0.000528,0.124203,0.000473,0.132723,0.000358,0.046789,0.000314,0.282096,0.000326,0.060922,0.000324,0.078093,0.000230,0.139789,0.000365,0.126920,0.000320,160
robust_mpc_handoff,cable_tip_alignment,depth_scale_error,clean_deployment,0.657633,0.001397,0.681313,0.001434,0.628853,0.000558,0.091477,0.000427,0.114369,0.000357,0.037657,0.000289,0.273270,0.000291,0.050945,0.000319,0.065859,0.000210,0.106463,0.000355,0.100081,0.000302,160
robust_mpc_handoff,cable_tip_alignment,depth_scale_error,combined_stress,0.607093,0.001352,0.594776,0.001405,0.609587,0.000527,0.117415,0.000436,0.130279,0.000346,0.040798,0.000339,0.280933,0.000318,0.060021,0.000322,0.073394,0.000224,0.131868,0.000356,0.119487,0.000303,160
robust_mpc_handoff,cable_tip_alignment,depth_scale_error,heldout_camera,0.632053,0.001493,0.636613,0.001557,0.618458,0.000549,0.104994,0.000439,0.123105,0.000373,0.039326,0.000308,0.277559,0.000317,0.055812,0.000328,0.069915,0.000220,0.119861,0.000355,0.110335,0.000318,160
robust_mpc_handoff,cable_tip_alignment,depth_scale_error,heldout_object,0.644873,0.001354,0.658886,0.001402,0.624083,0.000559,0.098657,0.000448,0.118738,0.000369,0.038368,0.000316,0.275321,0.000326,0.053431,0.000322,0.068052,0.000230,0.113225,0.000372,0.105348,0.000312,160
robust_mpc_handoff,cable_tip_alignment,fov_escape_risk,clean_deployment,0.631059,0.001360,0.630275,0.001407,0.612379,0.000539,0.107663,0.000437,0.122497,0.000355,0.042034,0.000308,0.277389,0.000314,0.055771,0.000301,0.071702,0.000211,0.122399,0.000392,0.113046,0.000313,160
robust_mpc_handoff,cable_tip_alignment,fov_escape_risk,combined_stress,0.567558,0.001410,0.530961,0.001435,0.593063,0.000543,0.133184,0.000458,0.138988,0.000343,0.045206,0.000324,0.285246,0.000334,0.064431,0.000316,0.079096,0.000226,0.147742,0.000363,0.132323,0.000315,160
robust_mpc_handoff,cable_tip_alignment,fov_escape_risk,heldout_camera,0.597869,0.001431,0.578227,0.001493,0.602010,0.000546,0.121053,0.000441,0.131210,0.000349,0.043713,0.000314,0.281574,0.000304,0.060151,0.000330,0.075436,0.000229,0.135614,0.000354,0.123152,0.000298,160
robust_mpc_handoff,cable_tip_alignment,fov_escape_risk,heldout_object,0.613803,0.001357,0.603042,0.001450,0.606386,0.000551,0.114566,0.000464,0.127175,0.000356,0.042887,0.000322,0.279471,0.000310,0.058051,0.000333,0.073614,0.000224,0.129263,0.000379,0.118294,0.000338,160
robust_mpc_handoff,cable_tip_alignment,jacobian_mismatch,clean_deployment,0.639745,0.001412,0.649872,0.001531,0.619014,0.000543,0.099712,0.000428,0.120165,0.000373,0.039291,0.000317,0.276264,0.000310,0.054446,0.000323,0.069226,0.000223,0.115317,0.000413,0.106887,0.000337,160
robust_mpc_handoff,cable_tip_alignment,jacobian_mismatch,combined_stress,0.585713,0.001454,0.559885,0.001475,0.600459,0.000578,0.125831,0.000462,0.136845,0.000350,0.042276,0.000326,0.284020,0.000313,0.063168,0.000311,0.076747,0.000230,0.140986,0.000388,0.126395,0.000338,160
robust_mpc_handoff,cable_tip_alignment,jacobian_mismatch,heldout_camera,0.610788,0.001452,0.601951,0.001584,0.609421,0.000519,0.113488,0.000436,0.129065,0.000330,0.040949,0.000305,0.280212,0.000330,0.059145,0.000319,0.073167,0.000231,0.128839,0.000326,0.117266,0.000295,160
robust_mpc_handoff,cable_tip_alignment,jacobian_mismatch,heldout_object,0.624788,0.001465,0.625197,0.001555,0.613698,0.000525,0.106575,0.000439,0.124787,0.000343,0.040333,0.000294,0.277860,0.000326,0.056775,0.000317,0.071177,0.000222,0.122363,0.000342,0.112222,0.000325,160
robust_mpc_handoff,cable_tip_alignment,lighting_shift,clean_deployment,0.672546,0.001395,0.706615,0.001527,0.636368,0.000553,0.085818,0.000439,0.108525,0.000356,0.036608,0.000308,0.270473,0.000308,0.047939,0.000301,0.062791,0.000226,0.098912,0.000369,0.094929,0.000314,160
robust_mpc_handoff,cable_tip_alignment,lighting_shift,combined_stress,0.623386,0.001279,0.621517,0.001319,0.616937,0.000532,0.112036,0.000465,0.124524,0.000312,0.039440,0.000318,0.277930,0.000310,0.056432,0.000317,0.070264,0.000217,0.124144,0.000366,0.114205,0.000327,160
robust_mpc_handoff,cable_tip_alignment,lighting_shift,heldout_camera,0.646450,0.001475,0.661870,0.001498,0.626558,0.000533,0.099233,0.000440,0.116767,0.000366,0.038477,0.000306,0.274403,0.000337,0.052443,0.000279,0.066787,0.000214,0.112135,0.000355,0.105077,0.000307,160
robust_mpc_handoff,cable_tip_alignment,lighting_shift,heldout_object,0.660949,0.001546,0.684961,0.001660,0.630698,0.000527,0.093225,0.000441,0.112652,0.000350,0.037390,0.000309,0.272372,0.000311,0.050361,0.000328,0.064882,0.000223,0.105818,0.000320,0.100282,0.000279,160
robust_mpc_handoff,cable_tip_alignment,nominal_view,clean_deployment,0.690894,0.001403,0.740814,0.001423,0.647566,0.000514,0.074708,0.000442,0.103087,0.000352,0.034782,0.000314,0.267629,0.000307,0.045379,0.000309,0.060020,0.000231,0.089052,0.000375,0.086881,0.000317,160
robust_mpc_handoff,cable_tip_alignment,nominal_view,combined_stress,0.649741,0.001484,0.663544,0.001568,0.628134,0.000520,0.101057,0.000433,0.119415,0.000349,0.037370,0.000304,0.275301,0.000310,0.054142,0.000318,0.067637,0.000231,0.114107,0.000312,0.106199,0.000283,160
robust_mpc_handoff,cable_tip_alignment,nominal_view,heldout_camera,0.669511,0.001447,0.700432,0.001500,0.637736,0.000549,0.088736,0.000441,0.111678,0.000371,0.036239,0.000327,0.271624,0.000300,0.049844,0.000321,0.064042,0.000232,0.102439,0.000357,0.097153,0.000312,160
robust_mpc_handoff,cable_tip_alignment,nominal_view,heldout_object,0.681182,0.001364,0.720693,0.001400,0.642555,0.000509,0.082680,0.000467,0.107679,0.000370,0.035421,0.000337,0.269796,0.000309,0.047980,0.000335,0.062184,0.000223,0.096258,0.000377,0.092556,0.000336,160
robust_mpc_handoff,cable_tip_alignment,occlusion_shift,clean_deployment,0.648093,0.001467,0.658750,0.001511,0.620894,0.000535,0.099913,0.000463,0.117181,0.000365,0.042146,0.000312,0.274273,0.000314,0.053051,0.000310,0.069979,0.000214,0.115101,0.000381,0.107732,0.000338,160
robust_mpc_handoff,cable_tip_alignment,occlusion_shift,combined_stress,0.588996,0.001459,0.563417,0.001542,0.601526,0.000543,0.125670,0.000418,0.133824,0.000351,0.045467,0.000324,0.282719,0.000332,0.061691,0.000309,0.077319,0.000223,0.140546,0.000362,0.127238,0.000323,160
robust_mpc_handoff,cable_tip_alignment,occlusion_shift,heldout_camera,0.616718,0.001400,0.608255,0.001483,0.610677,0.000537,0.113388,0.000456,0.125894,0.000385,0.044114,0.000323,0.279028,0.000324,0.057315,0.000326,0.073914,0.000214,0.128409,0.000362,0.118026,0.000323,160
robust_mpc_handoff,cable_tip_alignment,occlusion_shift,heldout_object,0.631037,0.001305,0.631545,0.001368,0.615631,0.000542,0.107226,0.000466,0.121864,0.000344,0.043111,0.000283,0.276896,0.000316,0.055060,0.000304,0.072096,0.000215,0.122327,0.000337,0.113194,0.000293,160
robust_mpc_handoff,drawer_handle_alignment,camera_extrinsic_drift,clean_deployment,0.685950,0.001372,0.720529,0.001436,0.632269,0.000546,0.088285,0.000459,0.093806,0.000346,0.035769,0.000314,0.271776,0.000310,0.049845,0.000312,0.064633,0.000224,0.097905,0.000355,0.092732,0.000310,160
robust_mpc_handoff,drawer_handle_alignment,camera_extrinsic_drift,combined_stress,0.635574,0.001365,0.633701,0.001469,0.613057,0.000543,0.114806,0.000422,0.109765,0.000342,0.039175,0.000311,0.279294,0.000295,0.058630,0.000309,0.071998,0.000226,0.123636,0.000319,0.112530,0.000268,160
robust_mpc_handoff,drawer_handle_alignment,camera_extrinsic_drift,heldout_camera,0.661962,0.001422,0.677610,0.001565,0.622814,0.000522,0.102007,0.000454,0.102357,0.000342,0.037597,0.000313,0.275828,0.000305,0.054717,0.000323,0.068591,0.000239,0.111805,0.000354,0.103137,0.000308,160
robust_mpc_handoff,drawer_handle_alignment,camera_extrinsic_drift,heldout_object,0.674256,0.001429,0.698808,0.001561,0.627547,0.000540,0.095562,0.000467,0.098043,0.000353,0.037146,0.000326,0.273829,0.000314,0.052307,0.000310,0.066832,0.000218,0.105272,0.000385,0.098399,0.000334,160
robust_mpc_handoff,drawer_handle_alignment,compound_visual_geometry_shift,clean_deployment,0.635024,0.001400,0.624974,0.001457,0.601892,0.000504,0.117026,0.000452,0.109518,0.000380,0.044441,0.000311,0.279039,0.000314,0.058200,0.000321,0.075736,0.000230,0.127708,0.000392,0.116518,0.000333,160
robust_mpc_handoff,drawer_handle_alignment,compound_visual_geometry_shift,combined_stress,0.564209,0.001435,0.518033,0.001577,0.582455,0.000512,0.142543,0.000448,0.125794,0.000379,0.048082,0.000332,0.287409,0.000310,0.066798,0.000303,0.083177,0.000221,0.153185,0.000374,0.136007,0.000335,160
robust_mpc_handoff,drawer_handle_alignment,compound_visual_geometry_shift,heldout_camera,0.597705,0.001420,0.568837,0.001512,0.592097,0.000540,0.130473,0.000462,0.118250,0.000367,0.046201,0.000329,0.283339,0.000309,0.062736,0.000319,0.079546,0.000216,0.141126,0.000355,0.126731,0.000313,160
robust_mpc_handoff,drawer_handle_alignment,compound_visual_geometry_shift,heldout_object,0.618123,0.001372,0.598069,0.001364,0.596833,0.000515,0.124057,0.000451,0.114191,0.000379,0.045593,0.000297,0.281494,0.000305,0.060548,0.000323,0.077718,0.000226,0.134719,0.000352,0.122012,0.000326,160
robust_mpc_handoff,drawer_handle_alignment,depth_scale_error,clean_deployment,0.680926,0.001376,0.711053,0.001437,0.629569,0.000500,0.091016,0.000421,0.095910,0.000348,0.036631,0.000315,0.272520,0.000319,0.050919,0.000314,0.065788,0.000206,0.101139,0.000363,0.095199,0.000301,160
robust_mpc_handoff,drawer_handle_alignment,depth_scale_error,combined_stress,0.629340,0.001383,0.623681,0.001443,0.610309,0.000532,0.116790,0.000430,0.112296,0.000362,0.039488,0.000313,0.280234,0.000301,0.059731,0.000325,0.073007,0.000217,0.126548,0.000363,0.114419,0.000313,160
robust_mpc_handoff,drawer_handle_alignment,depth_scale_error,heldout_camera,0.653572,0.001401,0.664178,0.001509,0.618535,0.000532,0.104896,0.000434,0.104584,0.000364,0.038237,0.000317,0.276858,0.000331,0.055641,0.000330,0.069684,0.000232,0.114840,0.000356,0.105551,0.000310,160
robust_mpc_handoff,drawer_handle_alignment,depth_scale_error,heldout_object,0.667115,0.001461,0.687522,0.001520,0.624217,0.000535,0.098214,0.000459,0.100056,0.000346,0.037328,0.000319,0.274507,0.000343,0.053120,0.000319,0.067862,0.000214,0.108199,0.000392,0.100367,0.000329,160
robust_mpc_handoff,drawer_handle_alignment,fov_escape_risk,clean_deployment,0.654126,0.001454,0.660187,0.001563,0.612964,0.000553,0.106843,0.000465,0.104018,0.000360,0.040981,0.000308,0.276428,0.000319,0.055317,0.000317,0.071437,0.000230,0.116932,0.000385,0.107895,0.000336,160
robust_mpc_handoff,drawer_handle_alignment,fov_escape_risk,combined_stress,0.590505,0.001321,0.560256,0.001416,0.593486,0.000516,0.132690,0.000435,0.120543,0.000358,0.044251,0.000303,0.284607,0.000318,0.064264,0.000299,0.078941,0.000228,0.142526,0.000372,0.127444,0.000304,160
robust_mpc_handoff,drawer_handle_alignment,fov_escape_risk,heldout_camera,0.620243,0.001422,0.606626,0.001534,0.602396,0.000579,0.121005,0.000454,0.112975,0.000367,0.042721,0.000306,0.280754,0.000324,0.059827,0.000313,0.075507,0.000221,0.130834,0.000366,0.118484,0.000308,160
robust_mpc_handoff,drawer_handle_alignment,fov_escape_risk,heldout_object,0.637460,0.001331,0.633117,0.001466,0.607362,0.000513,0.114317,0.000439,0.108920,0.000356,0.041802,0.000309,0.278823,0.000299,0.057674,0.000329,0.073521,0.000218,0.124131,0.000402,0.113461,0.000336,160
robust_mpc_handoff,drawer_handle_alignment,jacobian_mismatch,clean_deployment,0.663598,0.001477,0.680286,0.001544,0.620151,0.000543,0.099237,0.000444,0.101460,0.000356,0.038621,0.000299,0.275634,0.000309,0.054044,0.000308,0.068964,0.000224,0.110453,0.000351,0.102083,0.000292,160
robust_mpc_handoff,drawer_handle_alignment,jacobian_mismatch,combined_stress,0.608980,0.001333,0.589461,0.001464,0.600803,0.000537,0.125266,0.000454,0.118222,0.000353,0.041571,0.000289,0.283408,0.000335,0.062953,0.000326,0.076430,0.000225,0.135850,0.000354,0.121579,0.000308,160
robust_mpc_handoff,drawer_handle_alignment,jacobian_mismatch,heldout_camera,0.635203,0.001389,0.632871,0.001461,0.610224,0.000540,0.113049,0.000435,0.109855,0.000333,0.040139,0.000300,0.279698,0.000312,0.059180,0.000292,0.072972,0.000218,0.123792,0.000348,0.112364,0.000292,160
robust_mpc_handoff,drawer_handle_alignment,jacobian_mismatch,heldout_object,0.648160,0.001268,0.655237,0.001394,0.615103,0.000528,0.106271,0.000413,0.106197,0.000360,0.039114,0.000311,0.277565,0.000319,0.056536,0.000304,0.071010,0.000229,0.117144,0.000358,0.107236,0.000307,160
robust_mpc_handoff,drawer_handle_alignment,lighting_shift,clean_deployment,0.696186,0.001459,0.735881,0.001529,0.636460,0.000528,0.086268,0.000449,0.090228,0.000387,0.035321,0.000320,0.269807,0.000331,0.047974,0.000296,0.062629,0.000222,0.094415,0.000378,0.090380,0.000321,160
robust_mpc_handoff,drawer_handle_alignment,lighting_shift,combined_stress,0.644640,0.001395,0.648393,0.001454,0.617157,0.000557,0.111845,0.000425,0.106816,0.000360,0.038567,0.000312,0.277779,0.000327,0.056563,0.000306,0.070346,0.000230,0.119712,0.000356,0.109735,0.000307,160
robust_mpc_handoff,drawer_handle_alignment,lighting_shift,heldout_camera,0.668905,0.001458,0.689806,0.001620,0.626036,0.000549,0.099434,0.000467,0.098947,0.000362,0.037121,0.000328,0.274030,0.000287,0.052344,0.000298,0.066575,0.000223,0.107454,0.000400,0.100449,0.000340,160
robust_mpc_handoff,drawer_handle_alignment,lighting_shift,heldout_object,0.682583,0.001420,0.712523,0.001545,0.631148,0.000550,0.093191,0.000443,0.094614,0.000353,0.036290,0.000314,0.271880,0.000311,0.050246,0.000301,0.064838,0.000227,0.101119,0.000374,0.095639,0.000322,160
